,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
83,83,56.25,2025-05-25 05:27:12.105949,2025-05-25 05:27:25.636260,0 days 00:00:13.530311,AdamW,0.41601620482042906,,,0.00011810579052064551,,,,3,,,0.003672109530995934,,COMPLETE
84,84,58.333333333333336,2025-05-25 05:27:25.674391,2025-05-25 05:27:35.713599,0 days 00:00:10.039208,AdamW,0.391838935516397,,,6.728904686374283e-05,,,,4,,,0.0020037728359128012,,COMPLETE
85,85,33.333333333333336,2025-05-25 05:27:35.763961,2025-05-25 05:27:43.874199,0 days 00:00:08.110238,AdamW,0.430618244795614,,,0.013076917398920904,,,,4,,,0.0018126917871639947,,PRUNED
86,86,50.0,2025-05-25 05:27:43.914495,2025-05-25 05:27:58.723857,0 days 00:00:14.809362,AdamW,0.3947098360657533,,,3.437691357213039e-05,,,,1,,,0.0014630079325973018,,COMPLETE
87,87,29.166666666666668,2025-05-25 05:27:58.774606,2025-05-25 05:28:05.214927,0 days 00:00:06.440321,AdamW,0.46422555255795755,,,0.00017470547121737308,,,,6,,,0.0018274061423445775,,PRUNED
88,88,27.083333333333332,2025-05-25 05:28:05.248757,2025-05-25 05:28:11.369853,0 days 00:00:06.121096,AdamW,0.44362911584042486,,,1.2846116444408964e-05,,,,31,,,0.0021622005689271103,,PRUNED
89,89,56.25,2025-05-25 05:28:11.407767,2025-05-25 05:28:26.255550,0 days 00:00:14.847783,AdamW,0.4125312893499044,,,0.00011510557598430157,,,,2,,,0.0042103098693464045,,COMPLETE
90,90,56.25,2025-05-25 05:28:26.306329,2025-05-25 05:28:40.371264,0 days 00:00:14.064935,AdamW,0.37481750934217706,,,4.9587744342607304e-05,,,,5,,,0.0008682292159634504,,COMPLETE
91,91,45.833333333333336,2025-05-25 05:28:40.425055,2025-05-25 05:28:55.424775,0 days 00:00:14.999720,AdamW,0.35574850354310766,,,7.739612523791999e-05,,,,4,,,0.002062715023981142,,COMPLETE
92,92,54.166666666666664,2025-05-25 05:28:55.475593,2025-05-25 05:29:10.283335,0 days 00:00:14.807742,AdamW,0.4885854710207717,,,6.367027651110522e-05,,,,3,,,0.0028540830992597856,,COMPLETE
93,93,33.333333333333336,2025-05-25 05:29:10.334096,2025-05-25 05:29:18.368232,0 days 00:00:08.034136,AdamW,0.38852889986519956,,,3.070008612377223e-05,,,,0,,,0.0013699756300913208,,PRUNED
94,94,43.75,2025-05-25 05:29:18.408948,2025-05-25 05:29:33.189677,0 days 00:00:14.780729,AdamW,0.34047513690294207,,,6.213189501503252e-05,,,,2,,,0.003103318613825822,,COMPLETE
95,95,33.333333333333336,2025-05-25 05:29:33.240005,2025-05-25 05:29:41.097920,0 days 00:00:07.857915,AdamW,0.3940750263044653,,,1.520811512632174e-05,,,,3,,,0.0017195239630709974,,PRUNED
96,96,31.25,2025-05-25 05:29:41.128387,2025-05-25 05:29:44.896575,0 days 00:00:03.768188,AdamW,0.4240322859985609,,,0.00010533138602834357,,,,1,,,0.002401421109554761,,PRUNED
97,97,33.333333333333336,2025-05-25 05:29:44.936729,2025-05-25 05:29:53.122126,0 days 00:00:08.185397,Adadelta,0.31341082987156593,14.712655582467917,,,,,,4,3.9656030001495144,,,,PRUNED
98,98,47.916666666666664,2025-05-25 05:29:53.162121,2025-05-25 05:30:03.779514,0 days 00:00:10.617393,AdamW,0.33130253249144137,,,3.2065176707735953e-05,,,,7,,,0.0020002365094653816,,COMPLETE
99,99,31.25,2025-05-25 05:30:03.817023,2025-05-25 05:30:08.188157,0 days 00:00:04.371134,AdamW,0.35807733622412846,,,5.179449037883421e-05,,,,10,,,0.001555977200017561,,PRUNED
100,100,,2025-05-25 05:30:08.226210,2025-05-25 05:30:14.594682,0 days 00:00:06.368472,SGD,0.3826572131754404,,,,0.05532044248245823,26.84567938800118,False,5,,,,0.3496320949987715,PRUNED
101,101,33.333333333333336,2025-05-25 05:30:14.628146,2025-05-25 05:30:22.097574,0 days 00:00:07.469428,AdamW,0.40710299743968953,,,8.786888733464307e-05,,,,8,,,0.0011820305210604846,,PRUNED
102,102,58.333333333333336,2025-05-25 05:30:22.131924,2025-05-25 05:30:29.950545,0 days 00:00:07.818621,AdamW,0.36425228081546973,,,0.0001568016813237768,,,,6,,,0.0013507432869437526,,COMPLETE
103,103,56.25,2025-05-25 05:30:29.989781,2025-05-25 05:30:38.948316,0 days 00:00:08.958535,AdamW,0.37365809787942267,,,0.00016579782817959044,,,,6,,,0.0010533794359172696,,COMPLETE
104,104,43.75,2025-05-25 05:30:38.997573,2025-05-25 05:30:47.593903,0 days 00:00:08.596330,AdamW,0.35440411969062013,,,3.8983983345734805e-05,,,,4,,,0.0021730792196861764,,COMPLETE
